时间,上证指数,沪深300,能源指数,工业指数,医疗保健指数,公用事业指数,中债-信用债总财富(总值)指数,中债-企业债总财富(总值)指数,中债-国开行债券总财富(总值)指数,南华农产品指数,黄金指数,日常消费指数,材料指数,电信服务指数,恒生综指
2010-01-04,3243.76,3535.229,4920.1377,2833.8413,3502.4775,2508.4985,110.1255,106.8714,132.8149,878.9065,16490.5293,3476.0491,3417.4678,3062.7134,3052.05
2010-01-05,3282.179,3564.038,5000.623,2855.0671,3514.3572,2527.5779,110.1472,106.9429,132.8637,879.8827,16832.1777,3497.1355,3455.449,3167.2776,3121.14
2010-01-06,3254.215,3541.727,4944.7666,2854.7141,3515.572,2524.4851,110.18,106.9795,132.8839,885.6621,16579.2656,3453.459,3467.2671,3103.3601,3134.42
2010-01-07,3192.776,3471.456,4835.4233,2806.9915,3433.8188,2470.1482,110.1755,106.9837,132.8926,867.7167,16300.3643,3369.374,3394.9436,3017.488,3113.61
2010-01-08,3195.997,3480.13,4784.8203,2826.7014,3453.2632,2486.7446,110.1546,106.9435,132.8532,857.1094,16173.8125,3383.7859,3394.4341,3062.696,3116.99
2010-01-11,3212.75,3482.052,4757.9868,2843.1272,3459.6663,2496.2708,110.1502,106.9959,132.909,862.4345,16372.6709,3374.8821,3402.0679,3087.355,3136.59
2010-01-12,3273.966,3534.916,4845.2104,2911.9868,3559.3689,2539.5527,110.1191,106.947,132.9127,855.9034,16450.5957,3463.6768,3458.4417,3248.6719,3130.49
2010-01-13,3172.658,3421.144,4635.0044,2865.4011,3582.4714,2502.835,110.0911,106.9135,132.8016,835.5966,15993.1426,3438.5452,3372.3811,3283.1306,3053.6
2010-01-14,3215.55,3469.051,4677.9331,2932.3162,3679.9255,2539.679,110.1708,107.0804,132.8407,841.0936,16052.6387,3553.2874,3425.959,3322.1804,3061.9
2010-01-15,3224.152,3482.738,4693.3198,2958.7063,3699.0645,2544.2234,110.2294,107.1753,132.8754,836.9433,16107.6348,3563.4683,3438.1746,3310.823,3058.94
2010-01-18,3237.098,3500.684,4661.9189,3017.6492,3760.6919,2568.0176,110.2942,107.2387,132.9271,837.813,16036.4463,3622.6987,3472.9045,3330.7451,3031.01
2010-01-19,3246.874,3507.482,4704.3271,3014.6577,3744.3867,2559.0818,110.3021,107.2468,132.9298,839.6931,16237.9541,3600.0662,3481.0291,3269.7842,3060.89
2010-01-20,3151.85,3394.434,4502.438,2931.0569,3629.2373,2496.8694,110.4464,107.4545,133.0254,832.4329,15725.0967,3488.7622,3346.3213,3123.782,3016.95
2010-01-21,3158.863,3408.574,4436.7427,2940.4382,3645.8811,2509.3882,110.5143,107.6256,133.0286,843.9681,15434.1582,3503.1038,3323.3872,3169.8008,2951.6
2010-01-22,3128.588,3366.197,4355.8882,2869.6606,3579.3716,2463.6006,110.6169,107.8118,133.0543,838.9373,15020.627,3420.9375,3222.676,3137.1274,2928.63
2010-01-25,3094.411,3328.014,4332.9297,2821.0317,3547.905,2452.5627,110.6712,107.8795,133.1339,839.0884,15131.6406,3411.4712,3182.1982,3027.4514,2909.04
2010-01-26,3019.394,3242.797,4157.6436,2723.1821,3449.9375,2378.2988,110.7343,107.9505,133.188,834.4973,14624.4385,3330.9795,3073.7161,2981.1409,2833.54
2010-01-27,2986.607,3198.566,4123.4727,2709.7954,3424.7224,2365.6206,110.7703,108.0026,133.2602,836.1099,14264.8906,3293.1262,3039.5371,3004.5369,2813.42
2010-01-28,2994.143,3206.57,4141.1499,2743.4292,3495.0786,2381.1899,110.8057,108.0392,133.3016,822.8965,14175.46,3352.5991,3056.8638,3031.9644,2856.05
2010-01-29,2989.292,3204.155,4112.8608,2744.2954,3560.137,2379.4409,110.7989,108.0404,133.3421,820.8099,14060.626,3394.696,3065.925,3040.3125,2822.25
2010-02-01,2941.36,3152.707,3987.1782,2699.3611,3587.5691,2336.5774,110.8806,108.188,133.456,814.7672,13591.707,3391.3584,2993.4648,2918.6526,2843.18
2010-02-02,2934.713,3146.189,3980.8892,2682.5295,3538.5444,2325.8181,110.9467,108.2281,133.5361,814.0765,14307.1377,3346.1624,2999.7468,2883.6184,2855.81
2010-02-03,3003.835,3230.715,4134.5063,2738.9937,3515.2163,2374.6914,110.9872,108.2793,133.6116,828.0785,14614.127,3350.6626,3067.9294,2913.7976,2920.11
2010-02-04,2995.308,3218.802,4081.6899,2761.1047,3534.8018,2392.1655,110.9909,108.2587,133.6506,821.606,14307.1621,3383.4329,3060.4602,2882.6187,2869.34
2010-02-05,2939.402,3153.087,3963.7737,2712.3633,3476.791,2370.7046,111.0254,108.3011,133.6726,821.1127,13862.5684,3349.7729,2976.8225,2810.3503,2773.56
2010-02-08,2935.174,3150.988,3960.6714,2714.1707,3470.5188,2369.9729,111.1465,108.4584,133.7686,826.1531,13925.8154,3364.113,2978.4702,2761.6042,2759.06
2010-02-09,2948.842,3169.19,3982.5671,2724.5884,3465.8279,2387.6106,111.2471,108.6063,133.8371,827.4139,14132.041,3351.8765,3004.2363,2768.6128,2785.61
2010-02-10,2982.5,3214.13,4043.7344,2751.9673,3518.5322,2397.752,111.2717,108.6165,133.8445,832.2602,14179.2539,3378.4995,3044.8362,2807.5178,2808.21
2010-02-11,2985.499,3220.398,4049.8472,2740.7825,3532.4507,2390.0027,111.2902,108.6282,133.8471,837.1106,14346.9043,3381.0259,3069.6533,2836.3625,2856.78
2010-02-12,3018.133,3251.278,4117.0801,2770.2283,3554.0874,2406.155,111.311,108.6313,133.859,837.0197,14722.4043,3406.3411,3111.719,2875.6667,2857.4
2010-02-22,3003.398,3233.345,4075.5769,2778.2212,3551.4604,2405.3945,111.3726,108.7386,133.9397,842.2866,14611.8516,3385.2292,3114.4639,2829.177,2865.01
2010-02-23,2982.575,3198.634,4011.6492,2785.9604,3584.4583,2425.269,111.3623,108.7215,133.9297,850.0877,14336.9795,3382.2583,3113.6638,2822.76,2898.62
2010-02-24,3022.177,3244.483,4069.5537,2842.7439,3683.1067,2478.75,111.4139,108.7713,134.0036,847.1321,14447.3516,3437.3352,3177.0869,2870.8911,2883.72
2010-02-25,3060.618,3292.128,4130.5981,2883.9888,3712.1091,2502.2109,111.4993,108.8865,134.1229,842.5043,14555.1748,3476.0027,3208.9702,2892.6575,2872.02
2010-02-26,3051.943,3281.666,4107.3799,2884.1882,3737.3787,2496.697,111.7982,109.1938,134.3467,842.4804,14469.3232,3457.9875,3189.05,2924.8372,2898.82
2010-03-01,3087.842,3324.423,4158.4663,2914.2129,3760.7136,2528.1587,111.8936,109.2595,134.4682,847.5074,14760.8213,3481.0901,3245.4348,2937.1165,2960.39
2010-03-02,3073.108,3311.236,4105.6138,2910.04,3746.7097,2524.2788,111.9262,109.3166,134.6225,842.1811,14478.3643,3467.0667,3220.0029,2924.7078,2943.88
2010-03-03,3097.005,3335.081,4132.519,2950.6975,3769.8496,2555.1458,112.0418,109.5268,134.7378,845.8512,14627.2461,3509.1873,3256.2546,2934.3254,2940.12
2010-03-04,3023.373,3250.573,4033.8962,2869.082,3659.4192,2475.6987,112.0582,109.5682,134.6697,837.3616,14233.7002,3412.3445,3154.7166,2841.8899,2901.17
2010-03-05,3031.065,3259.764,4024.5215,2880.8601,3675.6528,2479.0903,112.1487,109.7602,134.7028,841.2346,14277.0674,3410.0771,3169.6594,2834.0508,2934.16
2010-03-08,3053.232,3286.178,4057.0933,2907.6121,3706.802,2493.1584,112.2557,109.9223,134.8272,844.9784,14404.1055,3414.4951,3206.1863,2832.1445,2992.28
2010-03-09,3069.141,3305.863,4104.6348,2901.4453,3692.3618,2492.5642,112.2573,109.9127,134.8227,846.085,14339.7773,3412.8513,3212.7876,2838.9216,2995.95
2010-03-10,3048.927,3279.694,4102.5503,2865.6685,3639.4575,2471.1013,112.3724,110.1298,134.9416,840.0108,14479.0791,3380.886,3201.5684,2828.9822,2998.36
2010-03-11,3051.282,3276.705,4145.9946,2853.3906,3612.3335,2464.1912,112.4492,110.263,134.9074,832.55,14323.9434,3357.427,3189.4111,2831.7324,3001.21
2010-03-12,3013.412,3233.126,4082.5347,2809.4084,3565.8921,2430.9153,112.4849,110.3234,134.9219,828.7082,14228.1846,3322.9954,3140.5469,2793.9021,2994.59
2010-03-15,2976.939,3183.183,4007.6938,2784.0254,3544.2939,2414.5835,112.5486,110.3924,135.0159,825.5604,13933.8477,3278.0718,3083.9111,2778.6985,2972.48
2010-03-16,2992.841,3203.971,4037.2883,2805.9629,3553.8413,2427.884,112.5992,110.409,135.0986,829.689,14096.8359,3292.7556,3102.5049,2778.6399,2965.83
2010-03-17,3050.479,3273.916,4106.0786,2870.8862,3634.6895,2472.26,112.6185,110.3688,135.2778,831.0481,14342.583,3361.1995,3174.2427,2834.4768,3018.76
2010-03-18,3046.089,3267.555,4112.4785,2869.2593,3616.9014,2465.8914,112.6514,110.4194,135.3571,831.0649,14198.2949,3352.5222,3172.4893,2817.8875,3016.63
2010-03-19,3067.75,3293.871,4164.3716,2896.595,3624.4534,2480.9509,112.7054,110.4971,135.3613,837.0788,14366.2891,3371.8867,3218.8108,2823.0576,3026.99
2010-03-22,3074.576,3302.628,4177.1094,2915.6606,3635.8779,2491.7395,112.7111,110.4743,135.3916,838.1118,14224.8965,3375.9014,3217.9958,2822.4463,2973.52
2010-03-23,3053.125,3275.573,4173.0337,2892.7871,3623.6733,2475.2998,112.7424,110.5315,135.3959,832.2658,14171.1348,3380.6245,3197.5876,2792.7839,2971.85
2010-03-24,3056.808,3276.669,4163.3188,2906.2053,3633.9453,2484.1567,112.795,110.582,135.3684,828.5034,14093.5957,3407.0435,3193.6711,2786.4956,2975.66
2010-03-25,3019.176,3229.128,4119.0718,2869.9558,3599.238,2444.3865,112.8157,110.6264,135.3841,831.3219,13901.3154,3358.7983,3155.6169,2729.6782,2953.0
2010-03-26,3059.715,3275.002,4206.1846,2913.4119,3622.6646,2478.4402,112.8277,110.6396,135.4089,831.7991,13991.8525,3388.4048,3191.6118,2733.8208,2990.41
2010-03-29,3123.798,3358.54,4317.624,2950.6963,3657.9131,2503.1733,112.8429,110.656,135.3799,835.0025,14312.5898,3426.0088,3245.7192,2771.8569,3016.58
2010-03-30,3128.468,3366.708,4320.8706,2953.5825,3660.3691,2504.1379,112.85,110.6892,135.3507,835.828,14283.3525,3423.2515,3255.4429,2768.3621,3035.87
2010-03-31,3109.105,3345.607,4251.436,2954.5586,3670.5862,2517.2009,112.8839,110.7487,135.4448,834.5022,14152.5518,3407.9905,3237.9863,2749.9109,3013.69
2010-04-01,3147.416,3391.935,4302.1421,3000.3311,3716.752,2543.8413,112.8744,110.7233,135.4371,830.6009,14373.7656,3454.665,3289.4573,2777.5913,3062.56
2010-04-02,3157.957,3407.346,4373.1211,3011.6482,3731.4006,2541.3704,112.9495,110.8355,135.4919,836.0933,14795.2285,3423.2158,3322.759,2774.4873,3062.56
2010-04-06,3158.681,3405.145,4364.7661,3024.7341,3752.6243,2539.5469,112.9868,110.8881,135.5338,835.621,14864.7324,3429.6365,3338.3831,2769.6714,3062.56
2010-04-07,3148.222,3386.949,4332.7852,3025.0728,3789.2244,2541.5447,112.9291,110.8099,135.4676,839.415,14868.9756,3442.228,3336.8152,2757.2363,3121.53
2010-04-08,3118.709,3346.744,4230.8091,3017.6587,3846.304,2524.9397,112.8821,110.743,135.4274,835.3497,14747.2773,3430.626,3310.7422,2726.6184,3105.21
2010-04-09,3145.347,3379.17,4273.2793,3050.4446,3894.5889,2548.2805,112.9287,110.7963,135.4287,838.3042,14791.916,3475.283,3345.4592,2752.8391,3145.3
2010-04-12,3129.263,3351.478,4203.6221,3060.7964,3993.0371,2563.4709,112.9658,110.8592,135.4549,841.3285,15219.4219,3496.0623,3347.9309,2736.0723,3128.83
2010-04-13,3161.251,3391.716,4284.6084,3044.4099,3972.0881,2556.051,112.9909,110.8951,135.5469,841.8969,15066.5254,3504.7673,3335.3977,2760.2048,3115.34
2010-04-14,3166.183,3403.707,4282.0254,3063.2783,4034.9392,2569.657,113.0229,110.9284,135.5968,842.4661,15718.2461,3567.3357,3378.7961,2745.6682,3117.76
2010-04-15,3164.966,3394.574,4344.7607,3034.8608,3976.9558,2548.5227,113.0632,110.9866,135.6551,840.4131,15704.4844,3545.9006,3356.9585,2731.9507,3120.84
2010-04-16,3130.302,3356.332,4257.8516,3026.519,3965.4385,2533.8042,113.0894,111.0129,135.6844,842.6614,15511.6201,3543.8293,3331.3445,2708.4873,3076.08
2010-04-19,2980.297,3176.423,4016.115,2881.9709,3907.843,2448.812,113.1752,111.102,135.7601,834.9305,15044.7197,3441.533,3155.5029,2572.5239,3008.58
2010-04-20,2979.533,3173.374,3969.4568,2897.0935,4060.4731,2453.4656,113.2446,111.1831,135.7984,840.28,15380.8809,3496.3911,3168.6709,2529.7607,3043.05
2010-04-21,3033.278,3236.679,4040.9744,2968.7107,4160.8174,2547.3794,113.3052,111.2484,135.8933,840.4565,15556.1855,3600.2173,3240.7898,2587.4287,3038.72
2010-04-22,2999.484,3201.541,3986.6672,2954.78,4176.3042,2551.3513,113.3388,111.2937,135.9693,840.7986,15702.335,3619.9624,3243.5867,2534.6318,3027.09
2010-04-23,2983.537,3190.003,3966.4812,2938.7698,4166.1655,2524.6919,113.4487,111.4581,136.0494,842.8552,15192.9658,3580.0015,3217.9983,2473.1079,3002.73
2010-04-26,2969.503,3171.997,3936.7966,2936.229,4192.1685,2511.365,113.5097,111.5219,136.245,840.1023,15147.8789,3524.1213,3198.3926,2544.4641,3051.02
2010-04-27,2907.928,3108.409,3843.3909,2855.3362,4129.5005,2485.865,113.5564,111.5961,136.308,839.5187,14865.9424,3426.6565,3105.343,2599.4209,3005.72
2010-04-28,2900.331,3097.353,3845.9756,2830.74,4128.5171,2455.689,113.589,111.6525,136.3888,835.1218,15203.085,3414.5334,3098.6709,2565.2754,2963.35
2010-04-29,2868.432,3060.064,3790.7856,2775.8308,3970.113,2397.4277,113.612,111.7116,136.4373,832.918,14865.0527,3348.7751,3022.5913,2526.3176,2941.08
2010-04-30,2870.611,3067.365,3827.2808,2737.9304,3869.0657,2370.5774,113.6361,111.7426,136.463,836.1162,14651.6357,3267.0476,2994.2649,2557.761,2987.56
2010-05-04,2835.277,3019.449,3798.1599,2719.6057,3959.5193,2347.2852,113.6179,111.6768,136.4262,829.5483,15026.3662,3286.0156,2974.7097,2557.814,2937.18
2010-05-05,2857.151,3036.394,3778.3728,2783.9087,4065.9333,2374.1233,113.6234,111.6679,136.4302,832.8014,15106.332,3384.4158,3007.6267,2530.4417,2867.07
2010-05-06,2739.702,2896.856,3546.1482,2685.1724,3979.1541,2307.7419,113.6635,111.7688,136.4545,826.8629,14828.3701,3303.9246,2895.0544,2411.0566,2819.21
2010-05-07,2688.383,2836.789,3400.647,2626.0457,3914.1523,2250.3396,113.7769,111.913,136.6314,815.8642,15391.7002,3300.3916,2824.801,2331.6326,2790.0
2010-05-10,2698.757,2858.233,3441.2268,2595.3647,3796.1135,2247.8423,113.8312,111.9711,136.6538,826.7346,15013.6182,3263.6138,2811.2849,2380.2805,2863.98
2010-05-11,2647.574,2800.817,3388.8923,2528.5232,3682.8699,2202.48,113.8383,111.9532,136.6436,822.2513,15298.667,3186.0942,2774.4058,2346.25,2828.91
2010-05-12,2655.714,2818.16,3397.4529,2501.9856,3609.2627,2185.396,113.8658,111.9795,136.7185,827.6502,15213.623,3106.7061,2730.8762,2342.2629,2830.25
2010-05-13,2710.507,2886.911,3506.9641,2562.6563,3756.4805,2217.8706,113.9295,112.0669,136.8188,828.2028,15322.5762,3181.979,2800.3296,2410.9958,2868.55
2010-05-14,2696.629,2868.023,3472.9963,2559.7969,3838.1443,2237.0203,113.9523,112.1167,136.8173,821.7937,15220.04,3202.4009,2798.4011,2401.979,2833.39
2010-05-17,2559.931,2714.715,3282.6199,2401.9072,3668.7087,2131.218,114.0081,112.2018,136.868,807.8801,15254.6025,3044.3083,2629.0977,2293.1567,2761.1
2010-05-18,2594.783,2771.348,3324.7744,2435.5728,3669.0769,2136.5623,114.1236,112.3828,137.0576,815.7277,14602.0146,3059.656,2667.314,2280.1831,2788.17
2010-05-19,2587.807,2762.174,3350.7417,2438.103,3669.6494,2134.4246,114.2699,112.6006,137.1821,814.4698,14393.4238,3065.3181,2666.0969,2243.1326,2723.84
2010-05-20,2555.94,2726.022,3314.7112,2404.5813,3586.9329,2104.4636,114.3083,112.6743,137.1623,817.4636,13728.2744,3020.4961,2634.7473,2197.5383,2699.67
2010-05-21,2583.522,2768.791,3341.1199,2448.2939,3612.948,2116.2363,114.3324,112.6684,137.2322,819.0129,13706.0488,3076.1123,2686.8113,2187.2971,2699.67
2010-05-24,2673.423,2873.469,3474.7036,2550.1089,3761.073,2185.2605,114.3288,112.6501,137.1988,821.9002,14206.1396,3182.2761,2795.1262,2261.344,2730.0
2010-05-25,2622.63,2813.943,3378.6001,2517.0935,3794.2356,2145.1021,114.3311,112.6627,137.1762,813.4243,14231.3525,3134.0754,2759.9421,2197.4226,2621.34
2010-05-26,2625.793,2813.944,3370.2175,2528.0735,3764.5127,2172.0151,114.3656,112.6841,137.2151,819.2478,14194.4082,3128.9299,2762.9658,2205.6653,2664.09
2010-05-27,2655.918,2859.979,3422.1035,2574.4209,3835.2656,2201.8015,114.3429,112.662,137.1702,819.4895,14520.1797,3182.4802,2828.1409,2237.1304,2713.92
2010-05-28,2655.767,2850.302,3416.8225,2569.4656,3918.6008,2193.1057,114.3512,112.6566,137.1588,814.198,14488.0234,3195.584,2828.1921,2292.3784,2768.75
2010-05-31,2592.147,2773.264,3314.0503,2486.8291,3883.0881,2132.1343,114.4003,112.6929,137.1564,808.5413,14023.6504,3146.3179,2735.7681,2224.438,2773.48
2010-06-01,2568.283,2744.162,3266.6396,2452.0281,3794.9929,2106.2139,114.3847,112.6755,137.0253,808.0729,14190.2188,3108.8052,2701.3962,2183.7739,2725.95
2010-06-02,2571.423,2757.527,3280.6301,2481.3657,3799.0081,2118.5161,114.3973,112.6961,137.0748,811.0759,14102.0215,3123.4456,2718.6382,2191.8979,2718.32
2010-06-03,2552.656,2736.076,3240.9836,2460.9832,3803.0574,2102.8743,114.4698,112.824,137.1057,810.1079,13995.6689,3125.5374,2695.9529,2200.96,2765.62
2010-06-04,2553.593,2744.391,3246.2803,2470.0647,3847.7114,2109.3669,114.5031,112.8584,137.1479,812.8889,13756.7363,3165.1016,2695.6396,2212.5212,2768.22
2010-06-07,2511.729,2695.715,3164.4521,2447.5801,3871.876,2074.8926,114.5825,112.9979,137.197,801.0105,13636.8965,3192.3809,2653.1079,2179.9832,2707.68
2010-06-08,2513.947,2699.336,3156.2864,2469.8574,3895.3452,2079.5491,114.594,113.0176,137.208,803.5571,13862.5049,3214.4192,2669.4504,2202.8936,2719.46
2010-06-09,2583.87,2782.133,3249.8091,2528.781,3959.5408,2122.2129,114.6355,113.0908,137.1781,805.7677,14101.7402,3282.9197,2740.2603,2246.0481,2730.26
2010-06-10,2562.58,2750.023,3203.272,2528.9568,3957.6179,2122.6721,114.6568,113.1669,137.0932,803.6274,13998.0469,3300.5059,2724.5859,2240.074,2730.64
2010-06-11,2569.942,2758.866,3240.116,2528.9512,3902.9487,2119.0583,114.5966,113.0669,137.0206,805.3209,13931.7461,3269.2737,2740.0762,2249.2285,2770.25
2010-06-17,2560.245,2742.733,3232.0242,2514.2371,3697.3848,2116.6277,114.7007,113.2517,137.0376,809.4235,13918.1104,3209.7119,2719.6086,2239.3127,2826.02
2010-06-18,2513.222,2696.166,3199.1262,2441.2158,3509.3423,2065.1125,114.5976,113.0881,136.6858,808.7416,13889.9082,3092.8398,2635.3154,2204.9978,2843.68
2010-06-21,2586.21,2780.663,3286.012,2511.8523,3542.7036,2112.8618,114.609,113.081,136.7195,818.4854,14069.3896,3178.2966,2709.6682,2313.7598,2935.04
2010-06-22,2588.698,2783.72,3297.5681,2526.2957,3559.0146,2123.3633,114.6423,113.1745,136.7547,816.6567,13936.6221,3180.5681,2720.1235,2303.6179,2920.29
2010-06-23,2569.872,2758.495,3249.5632,2504.3459,3569.105,2104.8313,114.6547,113.1582,136.7284,816.9675,13744.752,3183.239,2684.7739,2280.6912,2919.35
2010-06-24,2566.745,2757.498,3234.9912,2506.3696,3564.1394,2104.613,114.6155,113.1303,136.7743,817.6787,13561.0137,3175.1516,2674.7742,2297.4248,2902.34
2010-06-25,2552.817,2736.287,3211.2144,2475.6941,3473.4185,2093.3687,114.5951,113.0603,136.7361,816.9354,13575.4365,3152.3899,2637.0112,2340.905,2888.84
2010-06-28,2535.278,2716.777,3159.0088,2445.0098,3425.041,2080.8127,114.6676,113.1505,136.854,816.38,13451.208,3094.1868,2608.3472,2361.312,2888.18
2010-06-29,2427.053,2592.019,3045.6074,2317.5737,3276.5081,2009.0929,114.7133,113.2271,136.9347,810.6848,12623.04,2965.8313,2470.2651,2286.7061,2821.85
2010-06-30,2398.37,2563.07,2960.1201,2281.3669,3303.5886,1995.1674,114.766,113.2959,137.015,809.4813,12394.9775,2950.3022,2409.1338,2314.4465,2810.54
2010-07-01,2373.792,2526.071,2933.6196,2250.8965,3190.5137,1973.6053,114.8165,113.3396,137.0489,807.664,11954.9092,2914.8982,2366.6641,2275.613,2810.54
2010-07-02,2382.901,2534.105,2928.5244,2254.6726,3093.5552,1982.8015,114.8481,113.4129,137.0681,812.1797,11589.1514,2877.3806,2353.0515,2273.4324,2771.51
2010-07-05,2363.947,2512.651,2889.3967,2240.9766,3093.0244,1977.178,114.9295,113.5309,137.1432,812.7182,11301.3789,2864.9663,2326.9775,2273.6187,2758.08
2010-07-06,2409.424,2562.902,2954.9255,2294.1506,3180.2061,2003.0529,115.039,113.6636,137.2826,812.2564,11500.6973,2931.4883,2391.7334,2306.9834,2800.56
2010-07-07,2421.117,2580.477,2966.9744,2325.0288,3223.8567,2002.4462,115.1242,113.7139,137.3983,811.7213,11405.1006,2968.0769,2417.592,2319.5667,2776.93
2010-07-08,2415.15,2575.921,2961.4646,2315.8884,3242.0747,1988.7727,115.1713,113.7214,137.3983,816.6823,11522.2686,2963.9136,2413.6921,2283.2866,2806.59
2010-07-09,2470.923,2647.104,3065.0156,2379.8354,3319.6809,2026.7881,115.2117,113.7825,137.445,820.5181,11824.5879,3049.8843,2486.8328,2340.0857,2854.27
2010-07-12,2490.718,2676.218,3099.9089,2404.8237,3317.1694,2040.3818,115.2671,113.8254,137.5129,818.6269,12001.623,3056.3318,2511.7913,2359.4238,2867.93
2010-07-13,2450.286,2634.593,3040.1357,2375.1985,3260.2195,2027.0984,115.3848,113.9974,137.5943,817.4179,11572.0928,3031.2532,2457.2622,2340.9573,2859.9
2010-07-14,2470.44,2653.609,3075.2224,2396.0935,3275.5339,2045.7832,115.5019,114.2048,137.602,818.5869,11605.7314,3041.3896,2488.8711,2337.3672,2878.53
2010-07-15,2424.304,2608.519,3004.6475,2345.4539,3232.3164,2005.8455,115.5864,114.413,137.6436,819.0212,11253.7451,3006.6863,2432.6296,2265.0891,2836.25
2010-07-16,2424.271,2616.128,3011.6699,2347.5227,3239.6772,2013.5624,115.6698,114.5637,137.7314,828.8961,11028.4111,3031.8813,2448.0947,2234.1072,2833.29
2010-07-19,2475.421,2682.472,3129.7498,2408.5591,3290.9121,2044.4664,115.7344,114.6438,137.8007,828.7603,11091.1816,3085.5684,2511.0476,2262.0422,2811.46
2010-07-20,2528.73,2741.503,3240.0928,2471.0898,3414.4065,2079.7244,115.7981,114.77,137.7502,830.2231,11778.3623,3141.2915,2593.6279,2307.7703,2844.35
2010-07-21,2535.394,2747.335,3251.7739,2487.8579,3424.3755,2123.939,115.8166,114.7953,137.743,828.2041,11733.2051,3148.2305,2604.6602,2354.4763,2877.78
2010-07-22,2562.406,2781.286,3279.3152,2520.6414,3464.4397,2125.5347,115.8509,114.8678,137.7284,830.1019,11943.918,3181.4092,2642.345,2352.9373,2891.32
2010-07-23,2572.028,2793.076,3293.6174,2519.0049,3496.9817,2112.4934,115.8485,114.872,137.7418,832.9634,11904.5947,3208.7439,2644.4468,2372.0476,2924.96
2010-07-26,2588.683,2811.055,3325.0132,2552.8577,3565.9136,2131.1873,115.8599,114.9531,137.7015,837.716,12329.6729,3257.8193,2676.8745,2384.8381,2921.77
2010-07-27,2575.368,2795.724,3306.8967,2542.1702,3575.3574,2118.7695,115.8515,114.9163,137.7323,829.8991,12173.2803,3295.8823,2660.6951,2361.3728,2939.7
2010-07-28,2633.663,2863.724,3405.4094,2598.6885,3641.5977,2155.2451,115.8553,114.854,137.7694,835.1035,12603.7861,3338.8652,2729.5559,2407.4148,2955.72
2010-07-29,2648.116,2877.976,3429.9646,2614.114,3628.574,2180.3608,115.9077,114.9519,137.7626,839.8746,12906.1475,3318.0212,2768.6394,2406.6914,2957.92
2010-07-30,2637.503,2868.846,3413.3125,2608.6843,3634.7683,2174.5183,115.9169,114.9353,137.7666,843.6648,12860.6494,3310.8511,2771.6902,2395.783,2954.24
2010-08-02,2672.516,2917.275,3439.4341,2649.5806,3718.75,2202.1404,115.9468,114.9867,137.7747,858.9444,12978.9404,3407.1294,2825.1194,2432.887,3009.32
2010-08-03,2627.002,2865.971,3395.6116,2601.0852,3657.0171,2163.6794,115.9585,115.0038,137.8015,856.4532,12839.8652,3353.1128,2770.9104,2389.3298,3014.06
2010-08-04,2638.522,2876.434,3401.4133,2623.3711,3678.7485,2172.0203,115.9834,115.0094,137.8218,857.9515,12940.4072,3409.5261,2787.6875,2391.6733,3021.9
2010-08-05,2620.757,2850.829,3347.3379,2619.968,3740.6252,2168.6272,116.0122,115.0589,137.8475,853.119,12891.5186,3474.2861,2778.9558,2370.7698,3019.85
2010-08-06,2658.392,2897.659,3394.8459,2674.6538,3804.2981,2200.864,116.0187,115.0273,137.8883,864.6698,12969.8555,3541.5557,2834.7104,2391.8215,3029.29
2010-08-09,2672.533,2918.241,3407.2683,2695.2017,3879.2964,2212.2576,116.0722,115.0969,137.9225,872.9518,13827.5869,3580.4585,2881.5708,2380.4832,3045.87
2010-08-10,2595.274,2832.638,3278.4873,2597.5803,3789.4282,2157.3076,116.0909,115.1397,137.9453,866.2048,13362.4248,3466.3318,2794.2129,2302.2642,3001.21
2010-08-11,2607.497,2850.211,3279.2703,2616.8445,3821.5752,2170.1357,116.1262,115.1645,137.9559,865.1594,13454.707,3501.5791,2811.6323,2294.2817,2976.32
2010-08-12,2575.475,2816.386,3227.5928,2584.2478,3788.8562,2141.9902,116.2385,115.3371,138.1018,864.8195,13439.2715,3488.155,2766.7075,2266.5742,2949.45
2010-08-13,2606.7,2855.547,3280.0615,2639.9944,3865.1023,2170.0789,116.3486,115.5114,138.1032,876.6595,13848.9473,3531.915,2815.9387,2283.3394,2956.58
2010-08-16,2661.708,2922.083,3368.1494,2712.0754,3984.8762,2212.2717,116.4261,115.5995,138.1247,880.2732,13977.8906,3607.0837,2882.9727,2331.2246,2960.22
2010-08-17,2671.893,2942.291,3374.4219,2739.5874,3976.8723,2221.4734,116.4422,115.6381,138.1409,877.9443,14075.3359,3617.7568,2898.5835,2342.7805,2964.95
2010-08-18,2666.301,2937.362,3364.8267,2731.2585,3967.5342,2215.0139,116.466,115.6697,138.1413,871.4607,14387.3193,3592.9702,2920.6323,2321.0381,2957.48
2010-08-19,2687.979,2955.395,3475.5657,2738.1914,3942.2593,2215.4448,116.5121,115.7509,138.1727,871.8977,14653.3223,3585.7573,2938.5132,2350.719,2968.47
2010-08-20,2642.307,2898.333,3378.3638,2692.5364,3808.5532,2185.3289,116.545,115.8397,138.1465,857.1607,14270.5713,3497.7317,2873.9597,2296.4424,2956.3
2010-08-23,2639.366,2896.192,3352.8643,2705.8977,3815.0859,2188.8748,116.5893,115.9102,138.1942,858.3384,14141.1738,3517.9502,2887.6763,2269.4763,2939.15
