时间,上证指数,沪深300,能源指数,工业指数,医疗保健指数,公用事业指数,中债-信用债总财富(总值)指数,中债-企业债总财富(总值)指数,中债-国开行债券总财富(总值)指数,南华农产品指数,黄金指数,日常消费指数,材料指数,电信服务指数,恒生综指
2016-04-25,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-04-26,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-04-27,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-04-28,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-04-29,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-03,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-04,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-05,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-06,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-09,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-10,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-11,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-12,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-13,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-16,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-17,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-18,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-19,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-20,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-23,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-24,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-25,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-26,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-27,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-30,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-05-31,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-01,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-02,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-03,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-06,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-07,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-08,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-13,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-14,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-15,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-16,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-17,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-20,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-21,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-22,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-23,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-24,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-27,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-28,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-29,-0.05668686729370881,0.0272048766031654,0.02594178980616027,0.01065581881586712,0.026537716481490576,0.024229690399656608,0.24016256618337525,0.29931375759115925,0.2773793951812977,0.0636460944598014,0.033650501470563615,0.021986622783194385,-0.051911286733801736,0.0185233129479957,0.03936601130378337
2016-06-30,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-01,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-04,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-05,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-06,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-07,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-08,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-11,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-12,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-13,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-14,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-15,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-18,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-19,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-20,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-21,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-22,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-25,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-26,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-27,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-28,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-07-29,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-08-01,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-08-02,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-08-03,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-08-04,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-08-05,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-08-08,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-08-09,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-08-10,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-08-11,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
2016-08-12,-0.026194467540115077,0.02917851327148519,0.013797581973281492,0.015635259804430555,0.02831826761308874,0.023758896788435284,0.2521291674450579,0.29250168565263274,0.2653456587913434,0.046096594401313876,0.01905226506697126,0.021086075308955534,-0.026191091060343237,0.01445560550684052,0.03102998697662199
