时间,上证指数,沪深300,能源指数,工业指数,医疗保健指数,公用事业指数,中债-信用债总财富(总值)指数,中债-企业债总财富(总值)指数,中债-国开行债券总财富(总值)指数,南华农产品指数,黄金指数,日常消费指数,材料指数,电信服务指数,恒生综指
2017-11-27,3322.2298,4049.9475,2747.5356,4144.0929,8833.9482,3453.2281,161.5253,164.4524,172.7185,857.03,11974.9662,6846.4506,4122.9776,3788.1802,4083.66
2017-11-28,3333.657,4055.8235,2773.6323,4182.4216,8937.2151,3454.8265,161.5214,164.4223,172.6298,858.75,12005.9264,6946.3381,4206.5345,3805.7457,4086.94
2017-11-29,3337.862,4053.7529,2791.1429,4190.6399,8858.325,3454.3736,161.4776,164.3529,172.7394,856.13,12215.2773,6860.1102,4282.2238,3758.6996,4085.16
2017-11-30,3317.1884,4006.0993,2784.3795,4170.796,8822.714,3441.6876,161.5189,164.3982,172.7713,852.2,12020.0623,6790.8668,4247.3422,3719.7596,4026.3
2017-12-01,3317.6174,3998.1365,2775.6249,4196.1413,8905.6394,3444.9201,161.5889,164.4474,172.8449,852.83,12008.091,6807.8375,4251.256,3771.7109,4011.59
2017-12-04,3309.6183,4018.8571,2770.4442,4156.7118,8869.2562,3421.5282,161.7363,164.6087,172.9595,861.44,11947.6161,6902.8233,4223.3952,3778.5217,4023.98
2017-12-05,3303.6751,4040.1704,2734.4661,4094.1883,8749.6432,3401.4564,161.8194,164.6812,173.054,857.99,11964.3847,6842.1178,4113.1984,3759.5267,3985.01
2017-12-06,3293.9648,4015.8211,2736.8365,4110.9318,8791.617,3397.1944,161.8691,164.7205,173.1235,862.29,11773.9016,6832.59,4122.3426,3750.2492,3892.21
2017-12-07,3272.0542,3971.0569,2695.5094,4107.3039,8770.8775,3393.6767,161.8914,164.7758,173.205,852.09,11958.6927,6756.745,4086.4764,3721.0151,3900.01
2017-12-08,3289.9924,4003.3792,2705.612,4126.2868,8855.0273,3402.9292,161.934,164.8311,173.1842,852.32,11866.6391,6866.9533,4132.7947,3745.7787,3958.9
2017-12-11,3322.1956,4069.4997,2722.7082,4162.3936,9044.1505,3415.2192,162.0031,164.9174,173.0793,846.92,11887.6329,7043.4289,4171.579,3781.9017,4008.41
2017-12-12,3280.8136,4016.0163,2688.3232,4110.4593,8977.2706,3385.2521,162.0023,164.9053,172.9948,846.79,11839.3677,7001.4104,4145.374,3707.9891,3980.48
2017-12-13,3303.0373,4050.0927,2700.9831,4147.3808,9043.8892,3398.0608,161.973,164.8609,172.9199,846.14,11896.0684,7131.0761,4160.0563,3695.0272,4027.72
2017-12-14,3292.4385,4026.1516,2699.0341,4144.1901,9043.1513,3402.9378,161.95,164.8348,172.9725,840.41,12063.2428,7131.2488,4168.1255,3669.5395,4028.39
2017-12-15,3266.1371,3980.8558,2677.4918,4128.0309,8964.1289,3405.1508,161.9742,164.859,173.0615,840.5,12252.7026,7073.0503,4128.2013,3613.3076,3980.78
2017-12-18,3267.9224,3985.2914,2720.4837,4105.8549,8905.8393,3410.3542,161.9956,164.9018,173.1381,846.05,12278.6945,7132.5294,4123.9944,3545.3607,3998.82
2017-12-19,3296.5384,4035.3294,2730.5535,4133.0683,8985.636,3418.3695,162.0104,164.8919,173.0636,841.87,12243.9733,7178.6662,4145.207,3573.8487,4031.32
2017-12-20,3287.6057,4030.4898,2729.7044,4106.8248,8964.3405,3414.8658,162.0239,164.9138,172.9636,839.67,12127.9829,7292.0283,4092.832,3476.0328,4026.8
2017-12-21,3300.0593,4067.8485,2729.6505,4118.4675,9041.0929,3425.7512,161.9906,164.8656,172.8527,836.06,12161.395,7295.2162,4121.9756,3475.3946,4055.13
2017-12-22,3297.063,4054.5984,2769.0719,4112.4695,9045.0657,3446.0419,161.9659,164.823,172.9111,831.61,12291.1363,7274.2125,4133.9708,3458.1157,4085.98
2017-12-25,3280.461,4041.5401,2732.9709,4068.4593,9019.4019,3407.9599,162.0205,164.8759,172.9369,835.04,12500.7559,7272.018,4104.2971,3409.2791,4085.98
2017-12-26,3306.1246,4053.6224,2743.7789,4116.8339,9029.7519,3422.9791,162.0427,164.8856,172.8811,837.39,12448.3203,7223.9507,4119.9234,3449.1363,4085.98
2017-12-27,3275.7828,3991.2075,2763.5274,4093.4639,8903.3742,3399.7406,161.9692,164.8082,172.8193,839.48,12552.1942,7109.3433,4123.7097,3431.2169,4090.09
2017-12-28,3296.3847,4018.8974,2783.9062,4098.1434,8932.3154,3394.9521,161.9756,164.8208,172.8241,837.03,13223.7813,7275.4136,4181.0853,3405.6297,4128.95
2017-12-29,3307.1721,4030.8549,2775.5811,4124.3202,9012.8485,3391.8653,162.018,164.8572,172.9129,832.09,13120.5363,7244.6799,4195.6005,3363.518,4140.45
2018-01-02,3348.3259,4087.4012,2861.5564,4168.502,9053.2031,3421.5938,162.2116,165.0237,173.0485,837.26,13201.6535,7279.9431,4284.025,3436.6425,4224.21
2018-01-03,3369.1084,4111.3925,2871.5168,4212.5094,9084.6494,3464.6905,162.2865,165.0774,173.0602,839.52,13242.3072,7347.2209,4319.2387,3537.5088,4239.86
2018-01-04,3385.7102,4128.8119,2949.5343,4210.0905,9129.0656,3462.7193,162.3015,165.1043,172.9957,839.98,13276.0891,7471.485,4358.1986,3535.1381,4264.77
2018-01-05,3391.7501,4138.7505,2942.1876,4211.7184,9140.6035,3470.0719,162.3573,165.1658,173.1339,841.77,13292.3425,7495.5824,4349.1837,3544.172,4278.16
2018-01-08,3409.4795,4160.1595,2997.4863,4213.8503,9152.7562,3477.2311,162.4602,165.2774,173.2021,837.25,13613.1802,7551.557,4407.1252,3565.0616,4303.51
2018-01-09,3413.8996,4189.2977,2985.0954,4204.16,9295.5686,3464.0318,162.5422,165.382,173.1795,839.21,13434.9162,7694.3555,4385.9939,3548.9306,4316.85
2018-01-10,3421.8343,4207.8132,2998.07,4171.1368,9233.8267,3454.915,162.5304,165.3787,172.9105,838.83,13323.8891,7725.8152,4348.9206,3491.0331,4325.97
2018-01-11,3425.3449,4205.5863,2960.667,4177.1322,9242.9494,3459.4599,162.5026,165.3388,172.7883,835.85,13287.2498,7676.9673,4335.05,3525.5654,4325.71
2018-01-12,3428.9407,4225.001,2958.1778,4152.8145,9269.3144,3454.0175,162.5037,165.3269,172.8047,831.93,13385.9165,7747.1933,4316.2871,3470.0044,4365.36
2018-01-15,3410.4882,4225.2393,2911.6749,4058.7217,9166.8201,3407.7216,162.5743,165.4117,172.6986,833.26,13436.1662,7670.2882,4212.8909,3351.524,4334.73
2018-01-16,3436.594,4258.473,2897.4782,4080.6029,9222.2468,3416.6277,162.5846,165.4109,172.6856,830.49,13420.9019,7744.6657,4239.7162,3375.2965,4410.05
2018-01-17,3444.6713,4248.1164,2904.2741,4081.8307,9168.5057,3422.6788,162.5681,165.3822,172.6356,829.95,13116.2497,7614.6932,4205.3476,3487.5652,4420.47
2018-01-18,3474.754,4271.4168,2909.2777,4109.2541,9159.0349,3425.0855,162.5844,165.4061,172.483,830.76,12978.9677,7628.802,4250.0234,3513.4643,4435.97
2018-01-19,3487.864,4285.395,2924.476,4106.0721,9129.1677,3430.4875,162.5858,165.3776,172.5012,827.13,13063.6618,7562.024,4243.5203,3558.1554,4466.11
2018-01-22,3501.3622,4336.5974,2933.8847,4130.4813,9238.5027,3441.9293,162.6262,165.4219,172.633,830.6,13071.8701,7765.6035,4284.2765,3579.5847,4497.94
2018-01-23,3546.5048,4382.6129,2965.9684,4146.8986,9228.0111,3441.1572,162.6299,165.4546,172.6955,830.43,13252.8627,7789.4845,4299.3111,3598.67,4563.62
2018-01-24,3559.4653,4389.8853,2987.6238,4166.8067,9291.0675,3452.1054,162.6632,165.4659,172.7553,829.57,13151.0754,7722.0531,4292.9416,3594.6907,4569.13
2018-01-25,3548.307,4365.0794,3002.6009,4172.8303,9216.7163,3457.4975,162.6854,165.4713,172.8211,832.17,13808.8774,7677.3151,4325.7702,3711.4078,4529.43
2018-01-26,3558.1288,4381.2996,3003.1414,4177.6227,9212.7907,3445.3466,162.6932,165.4722,172.8325,831.57,13624.2839,7718.5105,4307.5528,3709.375,4594.24
2018-01-29,3523.0007,4302.0181,3044.9451,4131.6017,9025.5204,3431.7146,162.7784,165.5522,172.8772,834.41,13689.7762,7486.8866,4298.0277,3624.796,4564.42
2018-01-30,3488.009,4256.1021,3015.2878,4114.3143,9022.9966,3418.2168,162.8003,165.5713,172.8776,831.12,13412.2016,7463.122,4282.6934,3532.1052,4506.45
2018-01-31,3480.8334,4275.8986,2964.9804,4039.0854,8942.1171,3358.0027,162.8351,165.6104,173.0029,832.8,13625.1431,7511.4446,4216.5722,3540.1036,4534.48
2018-02-01,3446.9799,4245.8978,2896.6334,3918.0557,8699.5157,3287.8205,162.8503,165.6057,173.1764,828.68,13177.4056,7337.0663,4092.433,3376.893,4498.35
2018-02-02,3462.0808,4271.2326,3014.9049,3901.8035,8684.1966,3286.5805,162.9421,165.7019,173.202,823.6,13627.418,7287.8065,4145.8858,3405.5539,4502.24
2018-02-05,3487.497,4274.1464,3043.4823,3897.987,8595.7945,3282.8475,163.0155,165.7384,173.2283,825.59,13532.9522,7107.871,4159.1505,3410.4385,4447.9
2018-02-06,3370.652,4148.8856,2900.3721,3737.3543,8239.1382,3203.1916,163.0841,165.8178,173.5218,824.61,13615.4378,6875.2614,3972.1137,3182.8139,4213.42
2018-02-07,3309.2598,4050.4972,2859.5968,3727.2583,8208.3928,3202.4003,163.0964,165.8412,173.5932,829.37,13385.2332,6721.5171,3952.8364,3122.1334,4177.86
2018-02-08,3262.0504,4012.0472,2781.394,3735.1344,8328.3943,3201.1259,163.1706,165.9478,173.6106,830.26,12462.5769,6817.5044,3948.3135,3150.0574,4195.69
2018-02-09,3129.8508,3840.6527,2618.3798,3599.6993,8088.4269,3096.3228,163.1938,165.9664,173.6463,828.38,11696.1629,6660.2399,3782.4383,2964.6715,4061.27
2018-02-12,3154.1254,3890.1046,2625.8427,3662.9897,8322.6259,3116.4845,163.2889,166.0913,173.8347,834.37,11745.9766,6834.7165,3880.7188,3011.7236,4071.45
2018-02-13,3184.9587,3935.6324,2639.0011,3675.4879,8382.9048,3127.223,163.3195,166.1193,173.887,832.87,11830.1571,6888.3501,3904.7604,3003.8816,4130.42
2018-02-14,3199.1589,3966.9614,2656.9331,3681.2032,8420.3351,3136.0329,163.3692,166.1645,173.89,832.92,12135.0275,6955.8735,3946.6378,3011.4474,4213.71
2018-02-22,3268.5589,4052.7332,2710.5154,3748.1137,8549.1216,3169.5648,163.6281,166.4475,173.9772,843.38,12360.2205,7156.4162,4043.6537,3056.2898,4290.23
2018-02-23,3289.0241,4071.0889,2747.255,3767.0666,8551.017,3194.8088,163.6536,166.4738,174.0628,849.67,12384.4293,7140.727,4078.3323,3069.2116,4335.25
2018-02-26,3329.5737,4118.4186,2778.492,3845.0108,8709.8379,3232.6928,163.799,166.6427,174.4544,853.62,12581.5058,7172.9753,4153.4341,3150.5019,4360.93
2018-02-27,3292.0679,4058.9806,2717.6217,3849.8475,8678.1005,3244.0735,163.8877,166.7351,174.655,852.7,12260.8734,7091.9927,4098.5356,3130.2905,4321.33
2018-02-28,3259.408,4023.6415,2699.7601,3850.689,8664.7047,3236.9748,163.955,166.8456,174.6763,856.8,12068.5725,6983.008,4114.3616,3122.2564,4270.28
2018-03-01,3273.7549,4049.0863,2696.6023,3878.655,8782.2507,3258.0378,164.0104,166.9308,174.7311,860.28,12168.6918,7053.5404,4137.6362,3121.0437,4298.21
2018-03-02,3254.5283,4016.461,2667.3963,3861.1795,8743.3727,3278.264,164.0323,166.9488,174.6727,868.03,12262.2052,7018.5386,4105.7085,3132.3082,4234.48
2018-03-05,3256.9263,4018.097,2657.3561,3878.4662,8814.1569,3289.6252,164.0881,167.0086,174.6334,867.27,12249.846,6961.8565,4080.3966,3112.6492,4147.83
2018-03-06,3289.6419,4066.5647,2709.5616,3913.5004,8990.9001,3304.5572,164.1028,167.043,174.7662,865.1,12229.4282,6999.7395,4144.9103,3091.9695,4233.45
2018-03-07,3271.6683,4036.6536,2672.1082,3882.1635,8947.6324,3319.8744,164.1701,167.1032,174.821,859.99,12183.8784,6939.4112,4094.2363,3046.0222,4192.62
2018-03-08,3288.4055,4077.6001,2680.6334,3908.8364,9167.9681,3374.4731,164.1898,167.1401,174.9633,857.13,12558.0883,7036.631,4115.8593,3056.5422,4256.81
2018-03-09,3307.1656,4108.8652,2682.5198,3956.2873,9252.4931,3378.3292,164.2088,167.124,174.9774,851.48,12473.5719,7101.8565,4130.3142,3091.2249,4298.34
2018-03-12,3326.6992,4127.6662,2710.573,4005.8927,9333.3672,3378.3216,164.292,167.2142,175.0393,847.42,12566.203,7104.0265,4214.5662,3196.1976,4375.4
2018-03-13,3310.2389,4091.2533,2697.8889,3978.1113,9209.2076,3356.942,164.2947,167.1989,174.9603,849.96,12523.4497,7048.8726,4195.3356,3231.0938,4373.85
2018-03-14,3291.3819,4073.3447,2704.9896,3936.0476,9141.9685,3343.1793,164.3253,167.2462,174.949,850.46,12665.271,7076.0891,4205.5509,3194.9706,4356.14
2018-03-15,3291.112,4096.1627,2702.9177,3924.828,9149.6058,3339.9695,164.3238,167.2566,175.0355,847.66,12493.8997,7167.8843,4185.9256,3184.9566,4373.71
2018-03-16,3269.8821,4056.4226,2670.1011,3910.3696,9141.3647,3329.7186,164.3493,167.2817,175.084,850.98,12366.9176,7097.0782,4150.665,3177.8202,4370.62
2018-03-19,3279.2517,4074.2479,2640.5612,3912.2004,9323.6002,3330.8157,164.3954,167.3392,175.1331,847.44,12160.5121,7113.3345,4121.8751,3180.9188,4364.47
2018-03-20,3290.6399,4077.7041,2665.6913,3916.4625,9542.4198,3340.0426,164.4298,167.3715,175.2598,845.25,12218.8603,7095.461,4123.6232,3182.0096,4373.89
2018-03-21,3280.9521,4061.0502,2658.135,3902.3832,9433.1122,3328.4618,164.4946,167.4256,175.3793,844.26,12560.2739,7066.0,4089.3675,3169.9643,4347.11
2018-03-22,3263.4803,4020.349,2661.0476,3888.5849,9344.1558,3320.4324,164.5588,167.4997,175.6391,845.53,12347.2127,6956.0075,4080.9124,3135.0115,4296.14
2018-03-23,3152.7608,3904.9355,2564.1502,3725.7899,9045.3973,3213.0257,164.7979,167.7433,176.2533,847.36,12737.5943,6842.6673,3869.7658,2933.1619,4182.55
2018-03-26,3133.7218,3879.893,2543.0491,3756.5259,9297.9411,3216.4564,165.0212,167.9424,176.2748,851.59,12691.5192,6803.2409,3917.0943,2940.165,4215.37
2018-03-27,3166.6488,3913.2689,2566.3483,3830.4256,9439.6534,3259.9289,165.0456,167.9411,176.1816,846.82,13088.2628,6879.4124,3989.7989,3040.7891,4255.78
2018-03-28,3122.2895,3842.7155,2519.2493,3800.3273,9363.1007,3241.8921,165.1198,168.0366,176.3632,845.25,12813.2066,6648.1699,3935.3483,3001.8656,4149.0
2018-03-29,3160.5306,3894.0498,2563.8833,3830.7203,9323.3173,3257.125,165.1806,168.0934,176.414,838.5,12512.4577,6769.2478,3985.4724,3045.57,4158.66
2018-03-30,3168.8966,3898.4977,2555.465,3879.3862,9579.821,3264.2624,165.2314,168.1017,176.5893,851.55,12471.7898,6780.3641,4006.9213,3048.3168,4158.66
2018-04-02,3163.179,3886.9189,2549.7507,3888.5673,9539.667,3252.3999,165.4032,168.2874,176.691,857.14,12965.7117,6792.8328,4008.7679,3011.5656,4158.66
2018-04-03,3136.6332,3862.4796,2521.1189,3855.566,9541.6019,3220.7711,165.4876,168.3944,176.9417,857.01,12881.3375,6820.9495,3963.2727,2958.4707,4174.28
2018-04-04,3131.1114,3854.8625,2507.449,3836.998,9530.5085,3208.2865,165.5843,168.4995,177.1736,864.89,13075.7469,6975.9471,3935.9054,2939.819,4100.17
2018-04-09,3138.2936,3852.9292,2512.6719,3843.2305,9542.1205,3201.4963,165.8388,168.7821,177.7135,875.93,12878.2795,6922.4163,3949.1815,2928.0499,4193.13
2018-04-10,3190.3216,3927.1729,2552.2262,3857.3672,9628.676,3225.1489,165.9673,168.9073,177.5728,869.48,12867.1822,6942.4946,4009.6798,2956.4011,4260.92
2018-04-11,3208.0818,3938.3434,2569.337,3875.6104,9616.9683,3241.4939,166.0303,168.9479,177.6461,867.58,13418.2284,6983.1475,4031.2595,2948.466,4273.9
2018-04-12,3180.1583,3898.6354,2556.6283,3845.0578,9657.0018,3221.7331,166.0749,169.0375,177.6518,860.88,13527.0441,6925.2718,3992.5641,2916.4521,4259.32
2018-04-13,3159.0521,3871.1443,2543.6794,3839.5927,9478.7842,3206.1911,166.1225,169.1005,177.6537,864.72,13137.824,6858.502,3976.142,2940.992,4250.93
2018-04-16,3110.6489,3808.863,2499.9926,3812.2328,9490.1072,3171.7148,166.262,169.2719,177.8625,858.55,13153.2959,6833.6627,3924.284,2886.195,4186.34
2018-04-17,3066.7967,3748.6412,2465.366,3736.3853,9255.6981,3146.701,166.3457,169.3649,178.0151,861.83,13114.5387,6732.0153,3860.4887,2811.6589,4141.17
2018-04-18,3091.3987,3766.282,2499.3442,3768.1722,9322.4036,3150.3971,167.0028,170.0747,179.6319,857.33,12832.3077,6714.1991,3887.8923,2775.6996,4162.12
2018-04-19,3117.376,3811.843,2539.5648,3795.2376,9364.7731,3153.9862,167.0259,170.1125,179.2916,857.1,13038.674,6849.507,3939.7039,2775.5268,4219.04
2018-04-20,3071.5425,3760.8543,2494.5883,3725.9036,9248.4625,3111.3509,167.0075,170.1398,179.3375,859.22,12755.2474,6749.0143,3849.8978,2719.0427,4173.48
2018-04-23,3068.012,3766.3257,2494.3761,3698.8834,9175.6832,3109.9504,167.0077,170.1557,179.0667,857.64,12089.2358,6723.2132,3829.7233,2924.8556,4145.48
2018-04-24,3128.9271,3843.4886,2533.16,3771.4936,9363.2906,3142.8941,166.9553,170.126,179.1934,853.38,12128.9034,6874.6066,3906.9974,2966.3983,4207.54
2018-04-25,3117.9739,3828.7015,2501.225,3776.6887,9568.5403,3133.2608,166.9774,170.1687,179.0245,855.2,12073.18,6892.5048,3893.0449,2996.2625,4173.14
2018-04-26,3075.0301,3755.4941,2474.3451,3720.9728,9400.188,3091.7935,166.9287,170.099,178.8336,851.4,12043.2023,6755.6069,3818.6288,2943.4385,4130.64
2018-04-27,3082.2316,3756.8765,2496.8934,3730.9756,9583.7731,3114.2953,166.8717,170.0424,178.7373,849.95,11920.2639,6656.5715,3827.3034,2955.412,4167.74
2018-05-02,3081.1773,3763.6461,2468.5805,3715.9056,9677.1173,3113.1514,166.8762,169.9959,178.589,855.92,11657.8895,6695.6743,3822.8466,2944.3918,4225.93
2018-05-03,3100.8586,3793.0001,2494.0125,3741.0162,9667.3605,3133.7139,166.8449,169.9525,178.7115,857.45,11688.929,6776.2995,3842.6526,2962.9333,4177.44
2018-05-04,3091.0334,3774.5981,2495.4925,3728.6817,9795.6429,3143.8023,166.8275,169.9378,178.9742,854.76,11816.538,6767.4641,3845.5445,3002.4799,4132.79
2018-05-07,3136.6448,3834.1877,2554.417,3778.7488,9996.1378,3172.8354,166.8904,170.0115,178.9116,853.93,11865.6171,7001.7596,3922.0191,3011.0913,4148.67
2018-05-08,3161.4976,3878.6767,2557.2763,3801.7097,9986.7838,3182.2524,166.8304,169.8857,178.8096,846.38,12088.8635,7074.7233,3942.6247,3049.0076,4201.7
2018-05-09,3159.1502,3871.6152,2575.9565,3799.1,9993.6107,3181.0737,166.7444,169.78,178.5914,848.81,11982.0539,7059.2816,3939.9086,3009.0981,4217.84
2018-05-10,3174.4127,3893.0565,2607.3438,3807.3368,10202.0748,3187.5078,166.6942,169.7005,178.5907,852.73,12015.9549,7142.5181,3952.8153,3024.5662,4250.12
2018-05-11,3163.2632,3872.8383,2605.8092,3776.1352,9974.032,3174.9756,166.6508,169.6488,178.66,848.21,12089.3314,7107.8893,3952.487,2971.1991,4284.72
2018-05-14,3174.032,3909.2933,2587.3518,3760.4546,9983.7859,3168.2369,166.6902,169.6838,178.6821,844.63,11900.1128,7231.3693,3944.7299,2999.6682,4342.01
2018-05-15,3192.1183,3924.0975,2590.3917,3790.8948,10175.9195,3206.0671,166.6208,169.6297,178.5349,842.96,11801.9031,7297.7864,3971.5023,3063.8301,4302.41
2018-05-16,3169.5652,3892.8442,2576.2447,3770.3047,10289.7274,3205.6086,166.5508,169.5964,178.4755,839.65,11544.9348,7335.3471,3940.6337,3057.8686,4297.27
2018-05-17,3154.2825,3864.0507,2594.0515,3749.6033,10161.3528,3200.9163,166.5127,169.5899,178.4559,839.69,11462.384,7247.0508,3948.3388,3068.5098,4275.6
2018-05-18,3193.3034,3903.0637,2723.3005,3764.1888,10174.6951,3221.6986,166.504,169.6018,178.5059,843.7,11586.3078,7299.2144,3976.7228,3085.3559,4293.87
2018-05-21,3213.8404,3921.2421,2718.6969,3801.5965,10205.5017,3246.0891,166.5673,169.6834,178.7023,848.2,11590.7978,7297.7205,4030.626,3162.3022,4314.18
2018-05-22,3214.3497,3906.2081,2713.6281,3798.5722,10392.6138,3261.3072,166.5936,169.6822,178.9038,847.35,11566.0385,7367.3699,4030.8544,3165.0063,4314.18
2018-05-23,3168.9642,3854.5825,2609.7401,3754.7539,10345.1167,3281.3327,166.6615,169.7129,179.0604,847.26,11495.6595,7249.1107,3954.6713,3113.767,4253.04
2018-05-24,3154.6506,3827.217,2606.1084,3738.0356,10394.625,3261.4697,166.7188,169.7828,179.199,856.56,11467.7484,7196.8479,3946.0588,3121.5975,4267.67
2018-05-25,3141.3032,3816.498,2574.8978,3710.9067,10455.7708,3258.0461,166.7708,169.7945,179.4153,852.21,11529.7442,7228.2287,3895.5876,3042.3806,4250.44
2018-05-28,3135.0821,3833.2599,2551.5178,3676.5309,10554.1766,3225.7543,166.8733,169.8568,179.3836,850.35,11196.3464,7401.8006,3857.2371,3013.2621,4274.75
2018-05-29,3120.4605,3804.0093,2549.0355,3658.2677,10222.098,3216.906,166.8443,169.8302,179.4532,858.55,11205.3487,7335.178,3831.5629,2996.1859,4226.64
2018-05-30,3041.4434,3723.3724,2456.6567,3537.1137,10021.701,3139.5,166.8594,169.8272,179.5426,856.9,11654.8884,7333.2393,3713.4632,2873.388,4168.29
2018-05-31,3095.4737,3802.3759,2503.9481,3577.5341,10275.6462,3188.6455,166.8298,169.747,179.3811,854.44,11512.5701,7601.541,3762.4552,2906.3723,4234.97
2018-06-01,3075.1372,3770.5891,2505.0001,3552.2214,9964.9866,3174.0225,166.8325,169.7252,179.4253,855.64,11370.188,7480.2515,3739.4971,2910.3926,4232.08
2018-06-04,3091.1909,3807.5781,2504.1501,3546.4607,9935.2308,3162.7422,166.8881,169.7622,179.3589,856.5,11173.9257,7610.4687,3738.8309,2876.6463,4299.68
2018-06-05,3114.2055,3845.3164,2507.9963,3585.0991,10218.8507,3175.8564,166.8246,169.6834,179.3068,849.5,11303.6434,7698.519,3796.5816,2923.5824,4310.72
2018-06-06,3115.1803,3837.3511,2517.4614,3591.8949,10300.9247,3185.7788,166.8416,169.7087,179.3233,845.46,11690.0832,7688.2051,3817.1134,2916.303,4332.75
2018-06-07,3109.4988,3831.0128,2514.1854,3569.3915,10168.2328,3151.6558,166.8159,169.6685,179.2751,843.64,11678.0477,7625.8501,3822.0124,2916.0915,4357.48
2018-06-08,3067.1478,3779.6159,2480.3882,3525.4456,10111.1953,3117.0435,166.8202,169.6334,179.3701,828.0387,11442.9751,7552.8064,3766.6224,2839.5302,4285.67
2018-06-11,3052.7831,3779.9818,2448.6281,3506.6304,9878.6041,3114.4092,166.8478,169.6203,179.4303,830.0922,11730.4869,7478.9199,3769.9372,2837.4807,4302.72
2018-06-12,3079.8018,3825.9534,2486.0702,3540.4879,10035.1861,3138.3621,166.8438,169.6059,179.3265,828.7756,11709.5963,7683.1992,3788.7668,2880.2993,4314.43
2018-06-13,3049.7965,3788.3391,2466.0895,3492.0506,9841.949,3129.6329,166.813,169.5697,179.4392,828.5103,11638.7589,7585.37,3743.7732,2800.7056,4269.47
2018-06-14,3044.1597,3773.3655,2466.3819,3476.1354,9769.6328,3130.6396,166.8173,169.5896,179.6373,828.3615,11568.3681,7484.8302,3741.2626,2798.3425,4228.19
2018-06-15,3021.9008,3753.4338,2465.6532,3422.6499,9595.1548,3115.3363,166.851,169.6097,179.7463,828.0218,11216.6814,7394.3927,3679.8851,2756.5642,4207.03
2018-06-19,2907.8221,3621.1166,2359.0945,3237.5205,9206.6057,2968.6842,166.9443,169.7324,180.1487,821.57,10831.0963,7071.3938,3443.9239,2574.7872,4078.67
2018-06-20,2915.7314,3635.4436,2359.7523,3259.214,9434.9552,2975.6989,166.9693,169.725,180.0269,824.65,10593.7663,7214.712,3466.6296,2572.625,4105.18
2018-06-21,2875.8099,3592.965,2355.4231,3196.9202,9357.2804,2940.4141,166.9947,169.7442,180.2643,822.31,10333.1834,7124.5732,3420.4619,2504.1224,4057.17
2018-06-22,2889.7603,3608.9046,2368.0178,3233.0496,9441.796,2942.5055,167.0362,169.7185,180.3763,820.4,10440.2911,7177.1455,3475.616,2540.4635,4066.54
2018-06-25,2859.3364,3560.4777,2347.3046,3211.3948,9435.8361,2927.4915,167.1096,169.7345,180.4357,824.84,10301.5189,7181.0682,3443.5965,2493.7108,4003.91
2018-06-26,2844.5081,3531.1112,2329.9615,3223.2078,9427.2119,2915.4296,167.1357,169.7032,180.4663,827.75,10162.2946,7145.9309,3441.9707,2505.355,3979.46
2018-06-27,2813.1775,3459.2621,2352.5637,3201.5489,9206.8894,2905.9019,167.159,169.7243,180.6308,834.57,10185.4916,6917.0743,3413.1367,2488.3149,3891.82
2018-06-28,2786.8966,3423.5255,2350.7062,3169.5879,9065.8632,2880.7596,167.2525,169.8147,180.8915,832.73,10032.5026,6783.626,3367.6097,2495.0136,3892.86
2018-06-29,2847.4181,3510.9845,2382.9361,3247.0848,9387.9485,2916.9492,167.3823,169.9126,181.2831,836.75,10173.7049,6972.2721,3456.751,2559.4479,3978.97
2018-07-02,2775.557,3407.9638,2312.4149,3194.7098,9342.9698,2885.8397,167.5999,170.1203,181.5882,835.15,9904.4288,6858.4608,3393.1671,2519.1818,3978.97
2018-07-03,2786.8878,3409.2801,2319.9223,3224.1957,9288.3169,2913.7464,167.7424,170.2471,181.7123,834.65,9921.3997,6762.7228,3414.7537,2570.0177,3915.91
2018-07-04,2759.126,3363.7473,2306.552,3177.1456,9102.4118,2924.3156,167.8151,170.2947,181.7835,829.4,10416.9667,6694.0416,3373.5942,2518.8553,3857.82
2018-07-05,2733.8819,3342.4379,2261.4026,3114.036,8870.9589,2890.3993,167.97,170.4486,182.06,828.27,10282.3669,6634.8575,3280.5216,2458.9356,3845.18
2018-07-06,2747.2285,3365.1227,2260.3173,3115.316,8904.6843,2883.1938,168.0313,170.526,182.0285,825.96,10238.9474,6720.1187,3298.811,2468.8428,3862.0
2018-07-09,2815.1095,3459.1837,2318.3276,3169.2705,9199.1723,2919.8243,168.1094,170.6224,181.9482,826.28,10326.9969,6896.4789,3387.4118,2508.8178,3932.2
2018-07-10,2827.6252,3467.5155,2339.1987,3193.2849,9293.5474,2928.1848,168.1169,170.6517,181.8823,817.82,10248.5316,6905.4133,3433.1192,2549.6955,3927.3
2018-07-11,2777.7711,3407.5297,2281.3,3126.3131,9221.8549,2878.6872,168.132,170.6798,181.9512,813.97,9973.668,6827.2501,3380.4019,2464.5417,3876.53
2018-07-12,2837.6586,3481.0559,2311.5241,3200.1343,9456.8502,2922.0689,168.1604,170.7149,182.016,813.06,10058.498,6987.0152,3450.3665,2548.5737,3909.97
2018-07-13,2831.1837,3492.6897,2301.8107,3199.6226,9621.6053,2922.3626,168.153,170.6985,182.1966,809.37,9968.4344,7088.4058,3479.149,2547.1392,3922.21
